hold_days,exit_price,exit_reason,pnl_pct,max_profit,max_drawdown,stock_code,signal_date,signal_type,entry_price,wave_gain,consolidation_drawdown,industry,sector_momentum,sector_strong,market_regime,index_code,_hold_bin
5,27.58,trailing_stop,0.03450862715678913,0.13690922730682664,-0.06939234808702181,sz.000833,2026-03-09,anomaly_no_decline,26.66,0.21996170283757377,0.055833333333333325,综合,0.00439748699664619,False,bear,sh.000300,4-5天
3,27.58,trailing_stop,0.0021802325581394884,0.10138081395348834,-0.02616279069767438,sz.000833,2026-03-11,bullish_engulfing,27.52,0.21996170283757377,0.055833333333333325,综合,0.00439748699664619,False,range,sh.000300,1-3天
3,3.61,trailing_stop,0.06176470588235293,0.20882352941176482,-0.014705882352941124,sz.000838,2025-11-20,bullish_engulfing,3.4,0.24221226801871976,0.14772727272727273,综合,0.00439748699664619,False,bear,sh.000300,1-3天
9,3.92,trailing_stop,0.04812834224598923,0.1443850267379679,-0.11764705882352951,sz.000838,2025-11-21,anomaly_no_decline,3.74,0.24221226801871976,0.14772727272727273,综合,0.00439748699664619,False,bear,sh.000300,6-10天
8,3.92,trailing_stop,0.03157894736842108,0.12631578947368433,-0.13157894736842105,sz.000838,2025-11-24,anomaly_no_decline,3.8,0.24221226801871976,0.14772727272727273,综合,0.00439748699664619,False,bear,sh.000300,6-10天
4,3.92,trailing_stop,0.09192200557103067,0.1922005571030642,-0.025069637883008318,sz.000838,2025-11-28,anomaly_no_decline,3.59,0.24221226801871976,0.14772727272727273,综合,0.00439748699664619,False,bear,sh.000300,4-5天
3,3.82,trailing_stop,-0.017994858611825267,0.10025706940874039,-0.09254498714652964,sz.000838,2025-12-03,bullish_engulfing,3.89,0.24221226801871976,0.14772727272727273,综合,0.00439748699664619,False,bear,sh.000300,1-3天
4,3.92,trailing_stop,0.09192200557103067,0.1922005571030642,-0.025069637883008318,sz.000838,2025-11-28,anomaly_no_decline,3.59,0.21636640534413232,0.13157894736842105,综合,0.00439748699664619,False,bear,sh.000300,4-5天
3,3.82,trailing_stop,-0.017994858611825267,0.10025706940874039,-0.09254498714652964,sz.000838,2025-12-03,bullish_engulfing,3.89,0.21636640534413232,0.13157894736842105,综合,0.00439748699664619,False,bear,sh.000300,1-3天
6,3.234,stop_loss,-0.18743718592964825,0.015075376884422124,-0.22864321608040206,sz.000838,2025-12-10,anomaly_no_decline,3.98,0.21636640534413232,0.13157894736842105,综合,0.00439748699664619,False,bull,sh.000300,6-10天
20,3.21,time_exit,-0.1934673366834171,0.0703517587939698,-0.22613065326633164,sz.000839,2026-03-11,anomaly_no_decline,3.98,0.21157412511033602,0.19363395225464192,综合,0.00439748699664619,False,range,sh.000300,11天+
20,3.27,time_exit,-0.1138211382113821,0.016260162601626032,-0.16531165311653112,sz.000839,2026-03-16,anomaly_no_decline,3.69,0.21157412511033602,0.19363395225464192,综合,0.00439748699664619,False,bear,sh.000300,11天+
7,10.12,trailing_stop,0.05416666666666663,0.20937499999999998,-0.03124999999999989,sz.000859,2025-12-22,anomaly_no_decline,9.6,0.1885858784585468,0.17840375586854462,综合,0.00439748699664619,False,range,sh.000300,6-10天
13,12.55,trailing_stop,0.1884469696969697,0.33333333333333326,-0.06628787878787888,sz.000859,2025-12-23,anomaly_no_decline,10.56,0.1885858784585468,0.17840375586854462,综合,0.00439748699664619,False,bull,sh.000300,11天+
11,12.55,trailing_stop,0.08564013840830452,0.21799307958477504,-0.14705882352941185,sz.000859,2025-12-25,anomaly_no_decline,11.56,0.1885858784585468,0.17840375586854462,综合,0.00439748699664619,False,bull,sh.000300,11天+
6,12.55,trailing_stop,0.12758310871518416,0.2650494159928121,-0.025157232704402618,sz.000859,2026-01-05,anomaly_no_decline,11.13,0.1885858784585468,0.17840375586854462,综合,0.00439748699664619,False,bull,sh.000300,6-10天
7,9.8784,stop_loss,-0.06719546742209638,0.05288007554296511,-0.07743153918791315,sz.000859,2026-03-10,bullish_engulfing,10.59,0.16329767814002616,0.13550600343053174,综合,0.00439748699664619,False,bear,sh.000300,6-10天
5,9.8784,stop_loss,-0.07418931583880045,0.043111527647610205,-0.084348641049672,sz.000859,2026-03-12,bullish_engulfing,10.67,0.16329767814002616,0.13550600343053174,综合,0.00439748699664619,False,range,sh.000300,4-5天
4,9.8784,stop_loss,-0.0861794634597596,0.029602220166512514,-0.09620721554116567,sz.000859,2026-03-13,anomaly_no_decline,10.81,0.16329767814002616,0.13550600343053174,综合,0.00439748699664619,False,bear,sh.000300,4-5天
3,9.8784,stop_loss,-0.1060271493212671,0.0,-0.11583710407239829,sz.000859,2026-03-16,anomaly_no_decline,11.05,0.16329767814002616,0.13550600343053174,综合,0.00439748699664619,False,bear,sh.000300,1-3天
7,4.68,trailing_stop,0.024070021881837947,0.1597374179431071,-0.035010940919037226,sz.000863,2025-12-08,anomaly_no_decline,4.57,0.21030897704935048,0.1861804222648752,综合,0.00439748699664619,False,bull,sh.000300,6-10天
5,4.68,trailing_stop,-0.0021321961620470523,0.13006396588486127,-0.03624733475479761,sz.000863,2025-12-10,anomaly_no_decline,4.69,0.21030897704935048,0.1861804222648752,综合,0.00439748699664619,False,bull,sh.000300,4-5天
4,4.68,trailing_stop,-0.02092050209205032,0.108786610878661,-0.02092050209205032,sz.000863,2025-12-11,anomaly_no_decline,4.78,0.21030897704935048,0.1861804222648752,综合,0.00439748699664619,False,range,sh.000300,4-5天
6,5.36,trailing_stop,0.09164969450101837,0.21792260692464363,-0.04684317718940945,sz.000863,2025-12-12,anomaly_no_decline,4.91,0.21030897704935048,0.1861804222648752,综合,0.00439748699664619,False,bull,sh.000300,6-10天
5,5.36,trailing_stop,0.05304518664047161,0.17485265225933214,-0.08055009823182714,sz.000863,2025-12-15,anomaly_no_decline,5.09,0.21030897704935048,0.1861804222648752,综合,0.00439748699664619,False,bull,sh.000300,4-5天
4,5.36,trailing_stop,0.030769230769230795,0.15000000000000005,-0.10000000000000009,sz.000863,2025-12-16,anomaly_no_decline,5.2,0.21030897704935048,0.1861804222648752,综合,0.00439748699664619,False,range,sh.000300,4-5天
3,5.36,trailing_stop,0.0407766990291262,0.16116504854368932,-0.029126213592233077,sz.000863,2025-12-18,anomaly_no_decline,5.15,0.21030897704935048,0.1861804222648752,综合,0.00439748699664619,False,range,sh.000300,1-3天
9,6.1,trailing_stop,0.07583774250440913,0.17283950617283958,-0.10934744268077604,sz.000863,2025-12-19,anomaly_no_decline,5.67,0.17416606219054498,0.10000000000000009,综合,0.00439748699664619,False,range,sh.000300,6-10天
4,6.1,trailing_stop,0.08348134991119001,0.18117229129662532,0.007104795737122564,sz.000863,2025-12-26,bullish_engulfing,5.63,0.17416606219054498,0.10000000000000009,综合,0.00439748699664619,False,bull,sh.000300,4-5天
20,6.09,time_exit,-0.003273322422258668,0.088379705400982,-0.0965630114566286,sz.000863,2025-12-29,anomaly_no_decline,6.11,0.17416606219054498,0.10000000000000009,综合,0.00439748699664619,False,bull,sh.000300,11天+
20,6.7,time_exit,0.07717041800643094,0.07717041800643094,-0.11254019292604504,sz.000863,2025-12-30,anomaly_no_decline,6.22,0.17416606219054498,0.10000000000000009,综合,0.00439748699664619,False,bull,sh.000300,11天+
7,6.14,trailing_stop,0.025041736227044985,0.16026711185308848,-0.01669449081803014,sz.000863,2026-01-22,bullish_engulfing,5.99,0.20447791420969375,0.11396468699839499,综合,0.00439748699664619,False,range,sh.000300,6-10天
4,6.14,trailing_stop,-0.00647249190938512,0.1245954692556635,-0.03398058252427184,sz.000863,2026-01-27,anomaly_no_decline,6.18,0.20447791420969375,0.11396468699839499,综合,0.00439748699664619,False,bear,sh.000300,4-5天
18,5.409599999999999,stop_loss,-0.19259701492537326,0.03731343283582089,-0.19552238805970157,sz.000863,2026-01-29,bullish_engulfing,6.7,0.20447791420969375,0.11396468699839499,综合,0.00439748699664619,False,range,sh.000300,11天+
4,7.007000000000001,stop_loss,-0.04013698630136976,0.04657534246575341,-0.09315068493150681,sz.000875,2026-03-24,bullish_engulfing,7.3,0.15166525208396342,0.09836065573770485,综合,0.00439748699664619,False,bear,sh.000300,4-5天
3,36.96,trailing_stop,0.10559377804367338,0.20789709841459775,0.07089440622195625,sz.000880,2026-01-21,bullish_engulfing,33.43,0.20306500763427682,0.11284513805522213,综合,0.00439748699664619,False,range,sh.000300,1-3天
20,32.64,time_exit,-0.07535410764872512,0.07223796033994347,-0.1356940509915013,sz.000880,2026-01-30,bullish_engulfing,35.3,0.20306500763427682,0.11284513805522213,综合,0.00439748699664619,False,bear,sh.000300,11天+
10,31.1248,stop_loss,-0.10147806004618938,0.09266743648960742,-0.10421478060046188,sz.000880,2026-02-09,bullish_engulfing,34.64,0.2401933697769567,0.16967320261437904,综合,0.00439748699664619,False,range,sh.000300,6-10天
9,31.1248,stop_loss,-0.13638179800221972,0.05022197558268597,-0.13901220865704766,sz.000880,2026-02-10,anomaly_no_decline,36.04,0.2401933697769567,0.16967320261437904,综合,0.00439748699664619,False,bull,sh.000300,6-10天
3,31.1248,stop_loss,-0.1700053333333333,0.00933333333333337,-0.17253333333333332,sz.000880,2026-02-26,bullish_engulfing,37.5,0.2401933697769567,0.16967320261437904,综合,0.00439748699664619,False,bull,sh.000300,1-3天
6,6.2916,stop_loss,-0.04528072837632777,0.001517450682852775,-0.048558421851289876,sz.000886,2026-01-19,bullish_engulfing,6.59,0.17351747823733787,0.1347708894878706,综合,0.00439748699664619,False,range,sh.000300,6-10天
4,4.66,trailing_stop,-0.016877637130801704,0.14978902953586495,-0.07594936708860765,sz.000889,2026-04-15,anomaly_no_decline,4.74,0.32152136818187405,0.10574712643678151,综合,0.00439748699664619,False,bull,sh.000300,4-5天
3,4.66,final,-0.06799999999999998,0.09000000000000004,0.0,sz.000889,2026-04-16,anomaly_no_decline,5.0,0.32152136818187405,0.10574712643678151,综合,0.00439748699664619,False,bull,sh.000300,1-3天
2,4.66,final,-0.11909262759924384,0.03024574669187148,0.0,sz.000889,2026-04-17,anomaly_no_decline,5.29,0.32152136818187405,0.10574712643678151,综合,0.00439748699664619,False,bull,sh.000300,1-3天
14,12.79,trailing_stop,0.4419391206313416,0.608793686583991,-0.04960541149943625,sz.000890,2026-03-04,anomaly_no_decline,8.87,0.412491138437733,0.11845386533665828,综合,0.00439748699664619,False,bear,sh.000300,11天+
13,12.79,trailing_stop,0.3978142076502731,0.5595628415300545,-0.078688524590164,sz.000890,2026-03-05,anomaly_no_decline,9.15,0.412491138437733,0.11845386533665828,综合,0.00439748699664619,False,bear,sh.000300,11天+
9,12.79,trailing_stop,0.3962882096069868,0.5578602620087335,-0.003275109170305607,sz.000890,2026-03-11,anomaly_no_decline,9.16,0.412491138437733,0.11845386533665828,综合,0.00439748699664619,False,range,sh.000300,6-10天
8,12.79,trailing_stop,0.2688492063492063,0.41567460317460314,0.03670634920634913,sz.000890,2026-03-12,anomaly_no_decline,10.08,0.412491138437733,0.11845386533665828,综合,0.00439748699664619,False,range,sh.000300,6-10天
7,12.79,trailing_stop,0.15329125338142466,0.28674481514878264,-0.03877366997294858,sz.000890,2026-03-13,anomaly_no_decline,11.09,0.412491138437733,0.11845386533665828,综合,0.00439748699664619,False,bear,sh.000300,6-10天
9,15.87,trailing_stop,0.16605437178545188,0.29390154298310067,-0.09992652461425419,sz.000890,2026-03-25,anomaly_no_decline,13.61,0.4952145998013169,0.14999999999999997,综合,0.00439748699664619,False,bear,sh.000300,6-10天
7,15.87,trailing_stop,0.17729970326409486,0.30637982195845687,0.029673590504451064,sz.000890,2026-03-27,anomaly_no_decline,13.48,0.4952145998013169,0.14999999999999997,综合,0.00439748699664619,False,bear,sh.000300,6-10天
6,15.87,trailing_stop,0.07012811867835463,0.1874578556979096,-0.06405933917734317,sz.000890,2026-03-30,anomaly_no_decline,14.83,0.4952145998013169,0.14999999999999997,综合,0.00439748699664619,False,bear,sh.000300,6-10天
5,15.87,trailing_stop,0.02851587815942965,0.14128321451717432,-0.06027219701879454,sz.000890,2026-03-31,anomaly_no_decline,15.43,0.4952145998013169,0.14999999999999997,综合,0.00439748699664619,False,bear,sh.000300,4-5天
3,15.87,trailing_stop,-0.00188679245283026,0.10754716981132069,-0.02138364779874213,sz.000890,2026-04-02,anomaly_no_decline,15.9,0.4952145998013169,0.14999999999999997,综合,0.00439748699664619,False,bear,sh.000300,1-3天
1,7.4186000000000005,stop_loss,-0.06093670886075947,0.0,-0.06202531645569623,sz.000892,2026-02-03,anomaly_no_decline,7.9,0.21940946443330733,0.15701559020044545,综合,0.00439748699664619,False,bear,sh.000300,1-3天
6,13.91,trailing_stop,-0.03870076019350383,0.11610228058051125,-0.04077401520387006,sz.000899,2026-03-05,anomaly_no_decline,14.47,0.3488568438882109,0.13710777626193724,综合,0.00439748699664619,False,bear,sh.000300,6-10天
19,12.397,stop_loss,-0.1702141900937081,0.0809906291834002,-0.18139223560910303,sz.000899,2026-03-09,anomaly_no_decline,14.94,0.3488568438882109,0.13710777626193724,综合,0.00439748699664619,False,bear,sh.000300,11天+
1,17.689,stop_loss,-0.045385860766324934,0.0,-0.054506206152185724,sz.000901,2025-11-20,bullish_engulfing,18.53,0.18690561578813858,0.09795102448775615,综合,0.00439748699664619,False,bear,sh.000300,1-3天
13,22.6,trailing_stop,0.19387216059165355,0.3571051241415743,-0.06180665610142621,sz.000901,2025-11-24,bullish_engulfing,18.93,0.18690561578813858,0.09795102448775615,综合,0.00439748699664619,False,bear,sh.000300,11天+
9,22.6,trailing_stop,0.19957537154989394,0.3635881104033971,-0.03980891719745223,sz.000901,2025-11-28,bullish_engulfing,18.84,0.18690561578813858,0.09795102448775615,综合,0.00439748699664619,False,bear,sh.000300,6-10天
8,22.6,trailing_stop,0.18139048614741257,0.3429168844746473,-0.05436487192890743,sz.000901,2025-12-01,anomaly_no_decline,19.13,0.18690561578813858,0.09795102448775615,综合,0.00439748699664619,False,bear,sh.000300,6-10天
12,31.5,trailing_stop,0.3665943600867679,0.5357917570498915,-0.007375271149674694,sz.000901,2025-12-24,anomaly_no_decline,23.05,0.29989056306056283,0.12570507655116844,综合,0.00439748699664619,False,bull,sh.000300,11天+
11,31.5,trailing_stop,0.2660771704180065,0.4228295819935691,-0.016479099678456597,sz.000901,2025-12-25,anomaly_no_decline,24.88,0.29989056306056283,0.12570507655116844,综合,0.00439748699664619,False,bull,sh.000300,11天+
10,31.5,trailing_stop,0.2534818941504179,0.408674890569041,-0.023079984082769532,sz.000901,2025-12-26,anomaly_no_decline,25.13,0.29989056306056283,0.12570507655116844,综合,0.00439748699664619,False,bull,sh.000300,6-10天
8,31.5,trailing_stop,0.1705685618729097,0.3154960981047937,-0.030843552582683086,sz.000901,2025-12-30,anomaly_no_decline,26.91,0.29989056306056283,0.12570507655116844,综合,0.00439748699664619,False,bull,sh.000300,6-10天
7,31.5,trailing_stop,0.10642781875658593,0.2434141201264489,-0.0839480154548648,sz.000901,2025-12-31,anomaly_no_decline,28.47,0.29989056306056283,0.12570507655116844,综合,0.00439748699664619,False,bull,sh.000300,6-10天
5,31.5,trailing_stop,0.09489051094890513,0.23044838373305523,-0.06604101494612438,sz.000901,2026-01-06,anomaly_no_decline,28.77,0.29989056306056283,0.12570507655116844,综合,0.00439748699664619,False,bull,sh.000300,4-5天
3,31.5,trailing_stop,0.04132231404958678,0.1702479338842975,0.019173553719008207,sz.000901,2026-01-08,bullish_engulfing,30.25,0.29989056306056283,0.12570507655116844,综合,0.00439748699664619,False,bull,sh.000300,1-3天
2,25.0782,stop_loss,-0.057210526315789566,0.0631578947368421,-0.05827067669172935,sz.000901,2026-01-22,bullish_engulfing,26.6,0.2516578349763303,0.10115911485774497,综合,0.00439748699664619,False,range,sh.000300,1-3天
8,26.83,trailing_stop,0.04032570763861959,0.1663435440093059,-0.02093834819697554,sz.000901,2026-01-27,anomaly_no_decline,25.79,0.2516578349763303,0.10115911485774497,综合,0.00439748699664619,False,bear,sh.000300,6-10天
18,25.0782,stop_loss,-0.10721965112139555,0.07084371662513345,-0.1274474902100391,sz.000901,2026-01-29,bullish_engulfing,28.09,0.2516578349763303,0.10115911485774497,综合,0.00439748699664619,False,range,sh.000300,11天+
16,25.0782,stop_loss,-0.12037179936864267,0.055068397053665265,-0.14030164854437038,sz.000901,2026-02-02,anomaly_no_decline,28.51,0.2516578349763303,0.10115911485774497,综合,0.00439748699664619,False,bear,sh.000300,11天+
3,11.04362019,trailing_stop,0.045325779036827316,0.1803588290840417,-0.0481586402266288,sz.000905,2025-10-24,anomaly_no_decline,10.56476403,0.17771849069408074,0.04482071713147408,综合,0.00439748699664619,False,bull,sh.000300,1-3天
15,11.55240486,trailing_stop,0.012237762237762198,0.12849650349650346,-0.11451048951048955,sz.000905,2025-10-28,anomaly_no_decline,11.41273848,0.17771849069408074,0.04482071713147408,综合,0.00439748699664619,False,bull,sh.000300,11天+
4,10.4749785,trailing_stop,0.0047846889952154045,0.14832535885167464,-0.030622009569378012,sz.000905,2025-10-31,anomaly_no_decline,10.42509765,0.17771849069408074,0.04482071713147408,综合,0.00439748699664619,False,bull,sh.000300,4-5天
10,11.55240486,trailing_stop,0.05272727272727269,0.17363636363636362,-0.05000000000000001,sz.000905,2025-11-04,anomaly_no_decline,10.973787,0.17771849069408074,0.04482071713147408,综合,0.00439748699664619,False,range,sh.000300,6-10天
9,11.55240486,trailing_stop,-0.007712082262210826,0.10625535561268207,-0.10454155955441302,sz.000905,2025-11-05,anomaly_no_decline,11.64219039,0.17771849069408074,0.04482071713147408,综合,0.00439748699664619,False,range,sh.000300,6-10天
6,5.23,trailing_stop,0.013565891472868272,0.13372093023255804,-0.046511627906976785,sz.000912,2026-03-23,anomaly_no_decline,5.16,0.18733714720806738,0.1461267605633803,综合,0.00439748699664619,False,bear,sh.000300,6-10天
9,15.24,final,0.03112313937753727,0.07239512855209745,0.0,sz.000913,2026-04-08,bullish_engulfing,14.78,0.16626102405813503,0.1409718056388723,综合,0.00439748699664619,False,bull,sh.000300,6-10天
3,15.24,final,0.0,0.040026246719160066,0.0,sz.000913,2026-04-16,bullish_engulfing,15.24,0.16626102405813503,0.1409718056388723,综合,0.00439748699664619,False,bull,sh.000300,1-3天
3,10.96,trailing_stop,0.007352941176470594,0.14154411764705874,-0.011029411764705973,sz.000917,2026-01-05,anomaly_no_decline,10.88,0.17615722438438164,0.04664723032069958,综合,0.00439748699664619,False,bull,sh.000300,1-3天
5,12.64,trailing_stop,0.10683012259194402,0.265323992994746,-0.05779334500875658,sz.000917,2026-01-06,anomaly_no_decline,11.42,0.17615722438438164,0.04664723032069958,综合,0.00439748699664619,False,bull,sh.000300,4-5天
3,10.96,trailing_stop,0.007352941176470594,0.14154411764705874,-0.011029411764705973,sz.000917,2026-01-05,anomaly_no_decline,10.88,0.1531317206008873,0.12608695652173907,综合,0.00439748699664619,False,bull,sh.000300,1-3天
5,12.64,trailing_stop,0.10683012259194402,0.265323992994746,-0.05779334500875658,sz.000917,2026-01-06,anomaly_no_decline,11.42,0.1531317206008873,0.12608695652173907,综合,0.00439748699664619,False,bull,sh.000300,4-5天
20,5.41,time_exit,0.1812227074235808,0.20524017467248898,-0.013100436681222816,sz.000949,2025-11-27,bullish_engulfing,4.58,0.24930648882332784,0.18181818181818174,综合,0.00439748699664619,False,bear,sh.000300,11天+
11,6.86,trailing_stop,0.011799410029498535,0.11799410029498522,0.0014749262536872842,sz.000949,2026-02-06,anomaly_no_decline,6.78,0.22430890349621424,0.17345597897503287,综合,0.00439748699664619,False,bear,sh.000300,11天+
20,7.28,time_exit,0.008310249307479294,0.09556786703601114,-0.07617728531855954,sz.000949,2026-02-09,anomaly_no_decline,7.22,0.22430890349621424,0.17345597897503287,综合,0.00439748699664619,False,range,sh.000300,11天+
19,7.17,trailing_stop,0.0,0.10320781032078107,-0.0697350069735007,sz.000949,2026-02-11,anomaly_no_decline,7.17,0.22430890349621424,0.17345597897503287,综合,0.00439748699664619,False,bull,sh.000300,11天+
20,6.77,time_exit,-0.06362378976486872,0.0940525587828492,-0.11479944674965423,sz.000949,2026-02-24,bullish_engulfing,7.23,0.22430890349621424,0.17345597897503287,综合,0.00439748699664619,False,bull,sh.000300,11天+
20,6.88,time_exit,-0.06394557823129249,0.07619047619047627,-0.12925170068027203,sz.000949,2026-02-25,anomaly_no_decline,7.35,0.22430890349621424,0.17345597897503287,综合,0.00439748699664619,False,bull,sh.000300,11天+
1,8.01,final,-0.0037313432835820106,0.013681592039801146,0.0,sz.000949,2026-04-20,bullish_engulfing,8.04,0.20820351571022266,0.08236808236808234,综合,0.00439748699664619,False,bull,sh.000300,1-3天
13,20.53,trailing_stop,0.03686868686868689,0.1297979797979798,-0.03939393939393945,sz.000951,2026-02-03,bullish_engulfing,19.8,0.1563414812704167,0.04992279979413273,综合,0.00439748699664619,False,bear,sh.000300,11天+
16,24.13,trailing_stop,0.10637322329206787,0.23108665749656135,-0.024300779458963667,sz.000951,2026-03-20,bullish_engulfing,21.81,0.1944360224882915,0.09480519480519485,综合,0.00439748699664619,False,bear,sh.000300,11天+
14,24.13,trailing_stop,0.07149200710479571,0.19227353463587932,-0.024422735346358825,sz.000951,2026-03-24,bullish_engulfing,22.52,0.1944360224882915,0.09480519480519485,综合,0.00439748699664619,False,bear,sh.000300,11天+
8,24.13,trailing_stop,0.010046044370029235,0.12390121389702807,-0.035998325659271635,sz.000951,2026-04-01,bullish_engulfing,23.89,0.1944360224882915,0.09480519480519485,综合,0.00439748699664619,False,bear,sh.000300,6-10天
15,7.12,trailing_stop,0.025936599423631083,0.15850144092219,-0.0014409221902018264,sz.000952,2025-10-31,bullish_engulfing,6.94,0.21447305523688254,0.14671814671814667,综合,0.00439748699664619,False,bull,sh.000300,11天+
13,9.38,trailing_stop,0.23583662714097509,0.3728590250329381,-0.06719367588932804,sz.000952,2025-11-11,bullish_engulfing,7.59,0.21447305523688254,0.14671814671814667,综合,0.00439748699664619,False,range,sh.000300,11天+
6,7.84,trailing_stop,0.13623188405797093,0.27101449275362305,-0.05072463768115949,sz.000955,2025-11-11,anomaly_no_decline,6.9,0.23594767163744534,0.10891089108910897,综合,0.00439748699664619,False,range,sh.000300,6-10天
3,7.87,trailing_stop,0.02875816993464049,0.14640522875816983,-0.06535947712418301,sz.000955,2025-11-17,anomaly_no_decline,7.65,0.23594767163744534,0.10891089108910897,综合,0.00439748699664619,False,bear,sh.000300,1-3天
20,6.1739999999999995,stop_loss,-0.26674584323040385,0.04156769596199521,-0.26959619952494057,sz.000955,2025-11-18,anomaly_no_decline,8.42,0.23594767163744534,0.10891089108910897,综合,0.00439748699664619,False,bear,sh.000300,11天+
20,5.75,time_exit,0.008771929824561372,0.03859649122807013,-0.04035087719298253,sz.000955,2026-01-19,bullish_engulfing,5.7,0.1621277387802349,0.18898809523809518,综合,0.00439748699664619,False,range,sh.000300,11天+
4,38.52754372,trailing_stop,0.0760657564781275,0.19392588464753407,-0.024240735580941836,sz.000960,2026-01-12,anomaly_no_decline,35.80407934,0.16653628083370764,0.036956521739130464,综合,0.00439748699664619,False,bull,sh.000300,4-5天
3,38.52754372,trailing_stop,0.04860168341026326,0.16345370621775723,0.026608742872658114,sz.000960,2026-01-13,anomaly_no_decline,36.74182898,0.16653628083370764,0.036956521739130464,综合,0.00439748699664619,False,bull,sh.000300,1-3天
11,43.5,trailing_stop,0.09010972267608651,0.2076410927761059,-0.08875,sz.000960,2026-01-14,anomaly_no_decline,39.90424,0.16653628083370764,0.036956521739130464,综合,0.00439748699664619,False,bull,sh.000300,11天+
10,43.5,trailing_stop,0.0739997267744695,0.18979418007498122,-0.10221674876847288,sz.000960,2026-01-15,anomaly_no_decline,40.5028036,0.16653628083370764,0.036956521739130464,综合,0.00439748699664619,False,bull,sh.000300,6-10天
6,43.5,trailing_stop,0.06430043707697003,0.17904915086756742,-0.051745179399560595,sz.000960,2026-01-21,anomaly_no_decline,40.87191782,0.16653628083370764,0.036956521739130464,综合,0.00439748699664619,False,range,sh.000300,6-10天
10,43.92,trailing_stop,0.22784456248252719,0.3642717360916968,-0.0002795638803468022,sz.000960,2026-02-09,anomaly_no_decline,35.77,0.2665687596388886,0.1575891798265541,综合,0.00439748699664619,False,range,sh.000300,6-10天
5,43.92,trailing_stop,0.19024390243902448,0.3224932249322493,0.022493224932249277,sz.000960,2026-02-24,bullish_engulfing,36.9,0.2665687596388886,0.1575891798265541,综合,0.00439748699664619,False,bull,sh.000300,4-5天
4,43.92,trailing_stop,0.09226560557075357,0.21362845063417052,-0.0039791096742104876,sz.000960,2026-02-25,bullish_engulfing,40.21,0.2665687596388886,0.1575891798265541,综合,0.00439748699664619,False,bull,sh.000300,4-5天
8,52.21,trailing_stop,0.17220475976650207,0.34598114054782225,-0.007633587786259459,sz.000962,2026-02-11,bullish_engulfing,44.54,0.15467412577263295,0.10579064587973275,综合,0.00439748699664619,False,bull,sh.000300,6-10天
7,52.21,trailing_stop,0.06572769953051641,0.2237191263523168,-0.055929781588079236,sz.000962,2026-02-12,anomaly_no_decline,48.99,0.15467412577263295,0.10579064587973275,综合,0.00439748699664619,False,bull,sh.000300,6-10天
4,52.21,trailing_stop,0.017342166796570548,0.16816056118472336,0.013250194855806698,sz.000962,2026-02-25,bullish_engulfing,51.32,0.15467412577263295,0.10579064587973275,综合,0.00439748699664619,False,bull,sh.000300,4-5天
20,45.62,time_exit,-0.17054545454545458,0.09000000000000005,-0.22799999999999998,sz.000962,2026-02-26,anomaly_no_decline,55.0,0.15467412577263295,0.10579064587973275,综合,0.00439748699664619,False,bull,sh.000300,11天+
20,46.19,time_exit,-0.21458935555177697,0.0028906648529160787,-0.2780139432069376,sz.000962,2026-02-27,anomaly_no_decline,58.81,0.15467412577263295,0.10579064587973275,综合,0.00439748699664619,False,bull,sh.000300,11天+
13,13.45,final,0.474780701754386,0.5986842105263159,0.0,sz.000967,2026-04-01,anomaly_no_decline,9.12,0.16622655413976783,0.14014752370916755,综合,0.00439748699664619,False,bear,sh.000300,11天+
12,13.45,final,0.44468313641245955,0.5660580021482277,0.0,sz.000967,2026-04-02,anomaly_no_decline,9.31,0.16622655413976783,0.14014752370916755,综合,0.00439748699664619,False,bear,sh.000300,11天+
13,10.11,trailing_stop,0.2653316645807258,0.4267834793491865,-0.04380475594493123,sz.000968,2026-02-06,bullish_engulfing,7.99,0.1718338803270314,0.0617283950617284,综合,0.00439748699664619,False,bear,sh.000300,11天+
10,10.11,trailing_stop,0.25902864259028646,0.4196762141967623,-0.03362391033623905,sz.000968,2026-02-11,bullish_engulfing,8.03,0.1718338803270314,0.0617283950617284,综合,0.00439748699664619,False,bull,sh.000300,6-10天
7,10.11,trailing_stop,0.16743648960739022,0.31639722863741343,-0.026558891454965407,sz.000968,2026-02-24,bullish_engulfing,8.66,0.1718338803270314,0.0617283950617284,综合,0.00439748699664619,False,bull,sh.000300,6-10天
8,21.24,trailing_stop,0.029568589432864733,0.20213281628696084,-0.1095492001938923,sz.000969,2025-10-21,anomaly_no_decline,20.63,0.32264633130797327,0.10733628754308222,综合,0.00439748699664619,False,range,sh.000300,6-10天
7,21.24,trailing_stop,-0.0042194092827004155,0.16268166901078307,-0.13877168307548043,sz.000969,2025-10-22,anomaly_no_decline,21.33,0.32264633130797327,0.10733628754308222,综合,0.00439748699664619,False,range,sh.000300,6-10天
4,21.24,trailing_stop,0.016754427955959685,0.18717089516515079,0.0019147917663953637,sz.000969,2025-10-27,anomaly_no_decline,20.89,0.32264633130797327,0.10733628754308222,综合,0.00439748699664619,False,bull,sh.000300,4-5天
18,17.7674,stop_loss,-0.22683202785030468,0.0791993037423847,-0.2593559617058312,sz.000969,2025-10-28,anomaly_no_decline,22.98,0.32264633130797327,0.10733628754308222,综合,0.00439748699664619,False,bull,sh.000300,11天+
